UNSPSC,Title
78102206,Bicycle or scooter messenger servcies
78110000,Passenger transport
78111500,Air transportation
78111501,Helicopter services
78111502,Commercial airplane travel
78111503,Chartered airplane travel
78111600,Railway transportation
78111601,Light rail vehicle transport (LRV) services
78111602,Subway transport
78111603,Continental or inter continental rail services
78111700,Marine transportation
78111701,Water taxis
78111702,Overnight ship cruises
78111703,Sightseeing boat excursions
78111800,Road transportation
78111802,Scheudled bus services
78111803,Chartered bus services
78111804,Taxicab services
78111805,Transportation maintenance
78111806,Vehicle rental or leasing
78111900,Space transportation
78111901,Experimental or educational missions
78120000,Material packing and handling
78121500,Packing
78121501,Containerization of goods
78121502,Crating services
78121600,Material handling services
78121601,Freight loading or unloading
78121602,Weighing services
78130000,Storage
78131500,Farm products warehousing
78131501,Silo services
78131502,Grain elevator services
78131600,General goods storage
78131601,Palletized cargo storage
78131602,File archive storage
78131700,Bulk storage
78131701,In ground storage services
78131800,Specialized warehousing and storage
78131801,Refrigerated storage
78131802,Customs bonded storage services
78131803,Hazardous materials storage
78131804,Document storage services
78140000,Transport operations
78141500,Transport arrangements
78141501,Freight forwarders services
78141502,Customs brokerage services
78141503,Transportation industry tariff comparison or freight audit services
78141600,Inspection
78141601,Packing inspection services
78141602,Cargo survey services
78141603,Pest control inspections
78141700,Navigational services
78141701,Tugboat services
78141702,Drawbridge operations
78141800,Terminal services
78141801,Stevedoring services
78141802,Vessel docking services
78141803,Vessel stores services
78150000,Transport industry support and maintenance and repair services
78150100,Panel and paint services
78150101,Panelbeating services
78180000,Transportation or vehicle repair services
78180100,Vehicle repair services
78180101,Vehicle body repair or painting services
78180102,Transmission repair
80000000,Management and Business Professionals and Administrative Services
80100000,Management advisory services
80101500,Business and corporate management
80101501,New business start up consultation services
80101502,Corporate mergers consultation services
80101503,Corporate divestiture consultation services
80101504,Strategic planning consultation services
80101505,Corporate objectives or policy development
80101506,Organizational structure consultation
80101507,Information technology consultation services
80101600,Project management
80101601,Feasibility studies or screening of project ideas
80101602,Regional or location studies for projects
80101603,Economic or financial evaluation of projects
80101604,Project administration or planning
80101700,Industrial management
80101701,Factory management services
80101702,Productivity or efficiency studies or implementation
80101703,Specification standardization services
80101704,Supply chain analysis or re engineering services
80101705,Co operative or consortium services
80101706,Professional procurement services
80110000,Human resources services
80111500,Human resource development
80111501,Management development
80111502,Compensation or benefits planning
80111503,Labor or union relations
80111504,Labor training or development
80111505,Human resources productivity audits
80111600,Temporary personnel services
80111601,Temporary clerical or adminstrative assistance
80111602,Temporary marketing staff needs
80111603,Temporary production staffing needs
80111604,Temporary technician staffing needs
80111605,Temporary financial staffing needs
80111606,Temporary medical staffing needs
80111607,Temporary legal staffing needs
80111608,Temporary information technology software developers
80111609,Temporary information technology systems or database administrators
80111610,Temporary information technology networking specialists
80111611,Temporary warehouse staff
80111612,Temporary drivers
80111613,Temporary manual labor
80111700,Personnel recruitment
80111701,Staff recruiting services
80111702,Reference or background check services
80111703,Resume or curriculum vitae screening services
80120000,Legal services
80121500,Criminal law services
80121501,Juvenile justice law services
